,CustomerID,Recency,Frequency,Monetary,cluster,R_Quartile,F_Quartile,M_Quartile,RFMScore
2165,15270.0,15,48,2298.2000000000003,0,1,2,1,121
2166,15271.0,7,275,2485.820000000002,0,1,1,1,111
2167,15272.0,57,63,721.9399999999998,0,3,2,2,322
2168,15274.0,4,47,716.5700000000003,0,1,2,2,122
2169,15275.0,31,42,609.1899999999998,0,2,3,3,233
2170,15276.0,66,52,135.31000000000003,0,3,2,4,324
2171,15277.0,46,12,255.89999999999998,0,2,4,4,244
2172,15279.0,354,21,277.40999999999997,0,4,3,4,434
2173,15280.0,172,16,113.12,0,4,4,4,444
2174,15281.0,58,150,2239.9499999999994,0,3,1,1,311
2175,15286.0,49,3,240.55,0,2,4,4,244
2176,15287.0,22,21,485.24,0,2,3,3,233
2177,15288.0,43,88,2306.519999999999,0,2,2,1,221
2178,15289.0,29,59,935.1000000000004,0,2,2,2,222
2179,15290.0,4,212,7803.77,0,1,1,1,111
2180,15291.0,25,109,4596.510000000002,0,2,1,1,211
2181,15292.0,201,25,180.93999999999997,0,4,3,4,434
2182,15296.0,44,200,3610.3100000000004,0,2,1,1,211
2183,15297.0,10,41,635.04,0,1,3,3,133
2184,15298.0,2,194,3774.1000000000013,0,1,1,1,111
2185,15299.0,67,12,3787.0900000000006,0,3,4,1,341
2186,15300.0,64,28,496.4399999999999,0,3,3,3,333
2187,15301.0,50,247,5028.119999999999,0,2,1,1,211
2188,15303.0,290,31,574.02,0,4,3,3,433
2189,15304.0,60,26,680.3000000000001,0,3,3,2,332
2190,15306.0,64,58,1174.3499999999997,0,3,2,2,322
2191,15307.0,95,12,205.3,0,3,4,4,344
2192,15308.0,270,21,302.27000000000004,0,4,3,3,433
2193,15311.0,0,2491,59419.34000000011,2,1,1,1,111
2194,15312.0,75,48,921.1000000000001,0,3,2,2,322
2195,15313.0,110,1,52.0,0,3,4,4,344
2196,15314.0,199,24,327.97,0,4,3,3,433
2197,15315.0,64,38,551.54,0,3,3,3,333
2198,15316.0,326,1,165.0,0,4,4,4,444
2199,15318.0,3,33,312.62,0,1,3,3,133
2200,15319.0,283,16,204.5,0,4,4,4,444
2201,15320.0,44,36,267.13,0,2,3,4,234
2202,15321.0,49,106,2650.7299999999996,0,2,1,1,211
2203,15322.0,64,49,602.9699999999998,0,3,2,3,323
2204,15325.0,103,49,162.2899999999999,0,3,2,4,324
2205,15326.0,333,29,311.71,0,4,3,3,433
2206,15327.0,52,10,208.75000000000003,0,3,4,4,344
2207,15329.0,35,62,1005.5,0,2,2,2,222
2208,15330.0,32,13,714.96,0,2,4,2,242
2209,15332.0,366,35,1661.06,0,4,3,1,431
2210,15333.0,208,16,1028.56,0,4,4,2,442
2211,15334.0,156,99,351.6699999999999,0,4,2,3,423
2212,15335.0,53,36,173.97000000000003,0,3,3,4,334
2213,15339.0,66,88,557.5699999999998,0,3,2,3,323
2214,15341.0,80,17,2020.52,0,3,4,1,341
2215,15342.0,116,26,391.75999999999993,0,3,3,3,333
2216,15343.0,87,21,364.5,0,3,3,3,333
2217,15344.0,0,32,476.58000000000004,0,1,3,3,133
2218,15345.0,35,23,367.69000000000005,0,2,3,3,233
2219,15346.0,332,17,252.42000000000004,0,4,4,4,444
2220,15347.0,366,5,201.59999999999997,0,4,4,4,444
2221,15348.0,72,9,158.03999999999996,0,3,4,4,344
2222,15349.0,158,72,473.80999999999983,0,4,2,3,423
2223,15350.0,373,5,115.65,0,4,4,4,444
2224,15351.0,12,233,1862.140000000001,0,1,1,1,111
2225,15353.0,254,63,777.02,0,4,2,2,422
2226,15355.0,29,14,277.05000000000007,0,2,4,4,244
2227,15356.0,31,519,2766.499999999999,0,2,1,1,211
2228,15358.0,4,561,8234.799999999992,0,1,1,1,111
2229,15360.0,39,13,427.92999999999995,0,2,4,3,243
2230,15361.0,361,7,418.9200000000001,0,4,4,3,443
2231,15363.0,241,17,318.05,0,4,4,3,443
2232,15364.0,95,29,913.1900000000004,0,3,3,2,332
2233,15365.0,25,151,1330.4500000000005,0,2,1,2,212
2234,15366.0,75,44,602.5100000000001,0,3,2,3,323
2235,15367.0,57,96,1867.6899999999991,0,3,2,1,321
2236,15368.0,21,4,446.94000000000005,0,2,4,3,243
2237,15369.0,144,1,-1592.49,0,4,4,4,444
2238,15370.0,40,95,2360.55,0,2,2,1,221
2239,15372.0,137,27,2007.4,0,3,3,1,331
2240,15373.0,8,137,2213.1100000000006,0,1,1,1,111
2241,15374.0,128,3,168.0,0,3,4,4,344
2242,15376.0,40,117,1233.3599999999997,0,2,1,2,212
2243,15379.0,169,196,3631.89,0,4,1,1,411
2244,15380.0,8,37,1682.36,0,1,3,1,131
2245,15381.0,213,8,596.85,0,4,4,3,443
2246,15382.0,14,306,5927.859999999999,0,1,1,1,111
2247,15384.0,169,43,635.76,0,4,2,3,423
2248,15385.0,40,12,316.88,0,2,4,3,243
2249,15386.0,186,31,394.14000000000004,0,4,3,3,433
2250,15388.0,270,10,140.54,0,4,4,4,444
2251,15389.0,172,1,500.0,0,4,4,3,443
2252,15392.0,4,85,1515.7299999999996,0,1,2,2,122
2253,15393.0,16,12,231.86,0,1,4,4,144
2254,15394.0,9,85,2183.54,0,1,2,1,121
2255,15395.0,325,7,107.45000000000002,0,4,4,4,444
2256,15396.0,112,14,288.17999999999995,0,3,4,4,344
2257,15397.0,289,6,94.0,0,4,4,4,444
2258,15398.0,16,74,1339.6299999999999,0,1,2,2,122
2259,15399.0,1,50,815.7699999999999,0,1,2,2,122
2260,15400.0,92,13,666.7,0,3,4,2,342
2261,15402.0,148,42,626.7699999999999,0,4,3,3,433
2262,15405.0,189,8,349.1,0,4,4,3,443
2263,15406.0,18,58,426.60999999999996,0,2,2,3,223
2264,15407.0,33,153,1056.44,0,2,1,2,212
2265,15408.0,264,34,267.17999999999995,0,4,3,4,434
2266,15410.0,84,122,3450.8400000000015,0,3,1,1,311
2267,15411.0,26,100,1346.3800000000003,0,2,2,2,222
2268,15412.0,171,10,190.53000000000003,0,4,4,4,444
2269,15414.0,9,39,774.8999999999999,0,1,3,2,132
2270,15415.0,313,48,572.8099999999998,0,4,2,3,423
2271,15416.0,64,193,3974.3699999999994,0,3,1,1,311
2272,15417.0,85,28,508.8000000000001,0,3,3,3,333
2273,15419.0,24,8,135.86,0,2,4,4,244
2274,15421.0,58,53,950.3599999999996,0,3,2,2,322
2275,15422.0,323,6,97.7,0,4,4,4,444
2276,15423.0,38,2,43.5,0,2,4,4,244
2277,15424.0,254,17,383.34,0,4,4,3,443
2278,15426.0,19,300,1429.9,0,2,1,2,212
2279,15427.0,33,306,1483.1399999999999,0,2,1,2,212
2280,15428.0,15,6,93.78,0,1,4,4,144
2281,15429.0,26,83,364.89999999999975,0,2,2,3,223
2282,15432.0,23,10,171.19,0,2,4,4,244
2283,15433.0,79,53,417.86999999999983,0,3,2,3,323
2284,15434.0,8,59,997.4800000000004,0,1,2,2,122
2285,15435.0,22,29,149.29000000000005,0,2,3,4,234
2286,15436.0,12,329,1122.5300000000007,0,1,1,2,112
2287,15437.0,262,45,200.16000000000003,0,4,2,4,424
2288,15438.0,131,25,156.57999999999998,0,3,3,4,334
2289,15440.0,54,62,383.67999999999995,0,3,2,3,323
2290,15442.0,248,2,594.0,0,4,4,3,443
2291,15443.0,1,385,3212.159999999999,0,1,1,1,111
2292,15444.0,9,219,1418.2600000000016,0,1,1,2,112
2293,15445.0,264,5,113.5,0,4,4,4,444
2294,15447.0,330,9,155.17,0,4,4,4,444
2295,15448.0,312,28,494.64000000000004,0,4,3,3,433
2296,15449.0,26,62,971.2200000000001,0,2,2,2,222
2297,15450.0,30,30,429.84,0,2,3,3,233
2298,15452.0,29,58,538.73,0,2,2,3,223
2299,15453.0,1,286,1388.370000000001,0,1,1,2,112
2300,15454.0,362,25,179.10000000000002,0,4,3,4,434
2301,15456.0,283,60,447.2200000000001,0,4,2,3,423
2302,15457.0,262,58,237.07000000000002,0,4,2,4,424
2303,15458.0,25,7,161.64,0,2,4,4,244
2304,15460.0,354,58,216.76,0,4,2,4,424
2305,15462.0,94,11,234.60000000000002,0,3,4,4,344
2306,15463.0,29,7,126.14,0,2,4,4,244
2307,15464.0,338,157,1048.8500000000006,0,4,1,2,412
2308,15465.0,19,104,6945.02,0,2,1,1,211
2309,15466.0,85,57,334.53000000000014,0,3,2,3,323
2310,15467.0,9,53,511.88000000000005,0,1,2,3,123
2311,15468.0,35,29,438.46,0,2,3,3,233
2312,15469.0,43,27,504.50000000000006,0,2,3,3,233
2313,15471.0,2,77,469.47999999999985,0,1,2,3,123
2314,15472.0,113,76,371.56,0,3,2,3,323
2315,15473.0,14,14,1465.2,0,1,4,2,142
2316,15475.0,77,29,454.10999999999984,0,3,3,3,333
2317,15478.0,40,46,1441.4199999999996,0,2,2,2,222
2318,15480.0,116,45,905.5,0,3,2,2,322
2319,15482.0,15,127,6568.719999999998,0,1,1,1,111
2320,15483.0,161,88,233.81000000000006,0,4,2,4,424
2321,15484.0,1,189,3563.1099999999997,0,1,1,1,111
2322,15485.0,30,86,2575.0,0,2,2,1,221
2323,15488.0,92,2,91.32000000000001,0,3,4,4,344
2324,15489.0,22,55,1090.03,0,2,2,2,222
2325,15491.0,95,155,3090.8500000000017,0,3,1,1,311
2326,15492.0,28,35,659.4599999999999,0,2,3,2,232
2327,15493.0,32,299,1967.250000000005,0,2,1,1,211
2328,15494.0,21,125,1299.230000000001,0,2,1,2,212
2329,15497.0,17,16,1259.7,0,2,4,2,242
2330,15498.0,0,523,12396.459999999994,0,1,1,1,111
2331,15500.0,8,68,1131.5600000000004,0,1,2,2,122
2332,15502.0,15,252,5541.459999999999,0,1,1,1,111
2333,15503.0,362,70,147.09000000000003,0,4,2,4,424
2334,15504.0,81,13,52.83000000000001,0,3,4,4,344
2335,15505.0,52,99,3497.140000000001,0,3,2,1,321
2336,15506.0,22,164,979.2600000000004,0,2,1,2,212
2337,15507.0,171,46,492.35999999999996,0,4,2,3,423
2338,15508.0,189,92,1000.2700000000002,0,4,2,2,422
2339,15510.0,330,1,250.0,0,4,4,4,444
2340,15511.0,11,160,909.2300000000001,0,1,1,2,112
2341,15512.0,155,7,121.0,0,4,4,4,444
2342,15513.0,31,314,14520.079999999996,0,2,1,1,211
2343,15514.0,12,218,2963.1900000000014,0,1,1,1,111
2344,15516.0,44,15,62.43,0,2,4,4,244
2345,15517.0,233,27,267.03000000000003,0,4,3,4,434
2346,15518.0,64,220,1911.890000000001,0,3,1,1,311
2347,15520.0,1,18,343.49999999999994,0,1,3,3,133
2348,15521.0,36,200,2574.650000000001,0,2,1,1,211
2349,15522.0,32,57,398.84,0,2,2,3,223
2350,15523.0,84,10,412.00999999999993,0,3,4,3,343
2351,15524.0,24,1,440.0,0,2,4,3,243
2352,15525.0,2,180,811.0200000000001,0,1,1,2,112
2353,15526.0,33,4,148.44,0,2,4,4,244
2354,15527.0,18,166,2348.819999999999,0,2,1,1,211
2355,15528.0,254,26,229.32999999999993,0,4,3,4,434
2356,15529.0,22,674,3967.779999999997,0,2,1,1,211
2357,15530.0,21,108,1502.3500000000001,0,2,1,2,212
2358,15531.0,8,228,2007.4399999999994,0,1,1,1,111
2359,15532.0,25,263,1517.0800000000029,0,2,1,2,212
2360,15533.0,19,86,746.9199999999996,0,2,2,2,222
2361,15535.0,173,78,459.8999999999997,0,4,2,3,423
2362,15537.0,163,24,110.92000000000003,0,4,3,4,434
2363,15539.0,7,41,538.46,0,1,3,3,133
2364,15540.0,11,15,213.30000000000004,0,1,4,4,144
2365,15541.0,114,29,85.13000000000002,0,3,3,4,334
2366,15543.0,288,28,127.85999999999999,0,4,3,4,434
2367,15544.0,8,261,3542.5099999999948,0,1,1,1,111
2368,15545.0,54,81,292.7199999999999,0,3,2,4,324
2369,15547.0,7,702,4954.839999999991,0,1,1,1,111
2370,15549.0,77,116,1655.76,0,3,1,1,311
2371,15550.0,4,61,575.63,0,1,2,3,123
2372,15551.0,36,29,436.05999999999995,0,2,3,3,233
2373,15552.0,217,17,90.12,0,4,4,4,444
2374,15553.0,60,56,437.22999999999985,0,3,2,3,323
2375,15554.0,277,14,217.2,0,4,4,4,444
2376,15555.0,12,925,4758.199999999989,0,1,1,1,111
2377,15556.0,24,31,279.77,0,2,3,4,234
2378,15557.0,28,20,473.65,0,2,3,3,233
2379,15561.0,11,31,722.7400000000001,0,1,3,2,132
2380,15562.0,351,1,134.55,0,4,4,4,444
2381,15563.0,8,117,1319.6899999999998,0,1,1,2,112
2382,15565.0,50,8,173.15999999999997,0,2,4,4,244
2383,15567.0,18,7,186.01000000000002,0,2,4,4,244
2384,15568.0,2,53,758.2899999999998,0,1,2,2,122
2385,15569.0,103,31,1375.7100000000003,0,3,3,2,332
2386,15570.0,7,330,4109.97,0,1,1,1,111
2387,15571.0,11,57,650.43,0,1,2,2,122
2388,15572.0,4,215,2552.86,0,1,1,1,111
2389,15573.0,31,104,607.45,0,2,1,3,213
2390,15574.0,177,168,702.2500000000001,0,4,1,2,412
2391,15576.0,37,45,940.6700000000002,0,2,2,2,222
2392,15577.0,151,39,258.8799999999998,0,4,3,4,434
2393,15578.0,162,13,127.1,0,4,4,4,444
2394,15579.0,68,51,348.5999999999999,0,3,2,3,323
2395,15581.0,120,151,3429.9700000000003,0,3,1,1,311
2396,15582.0,24,44,682.9100000000001,0,2,2,2,222
2397,15584.0,23,125,722.6099999999999,0,2,1,2,212
2398,15585.0,176,31,455.30000000000007,0,4,3,3,433
2399,15587.0,50,9,913.6800000000002,0,2,4,2,242
2400,15589.0,252,30,456.58,0,4,3,3,433
2401,15590.0,289,1,-30.19,0,4,4,4,444
2402,15592.0,46,24,388.58,0,2,3,3,233
2403,15593.0,70,5,199.8,0,3,4,4,344
2404,15594.0,15,104,1767.53,0,1,1,1,111
2405,15596.0,100,84,1343.3400000000001,0,3,2,2,322
2406,15597.0,29,23,315.71999999999997,0,2,3,3,233
2407,15598.0,35,16,235.68,0,2,4,4,244
2408,15599.0,26,52,761.74,0,2,2,2,222
2409,15601.0,11,414,6745.359999999997,0,1,1,1,111
2410,15602.0,8,54,1083.6300000000003,0,1,2,2,122
2411,15603.0,78,2,48.480000000000004,0,3,4,4,344
2412,15604.0,52,17,216.39000000000001,0,3,4,4,344
2413,15605.0,36,67,1198.23,0,2,2,2,222
2414,15606.0,57,91,2422.64,0,3,2,1,321
2415,15607.0,336,13,104.76,0,4,4,4,444
2416,15608.0,28,60,1093.68,0,2,2,2,222
2417,15609.0,182,18,270.03000000000003,0,4,3,4,434
2418,15610.0,51,6,112.46,0,3,4,4,344
2419,15611.0,9,45,1568.3900000000003,0,1,2,2,122
2420,15612.0,36,6,195.15,0,2,4,4,244
2421,15615.0,10,429,10360.03999999999,0,1,1,1,111
2422,15618.0,32,49,747.0310000000003,0,2,2,2,222
2423,15619.0,10,3,336.40000000000003,0,1,4,3,143
2424,15620.0,50,104,1524.4,0,2,1,2,212
2425,15621.0,4,18,1158.7700000000002,0,1,3,2,132
2426,15622.0,3,214,3224.5300000000016,0,1,1,1,111
2427,15623.0,141,19,301.03,0,3,3,3,333
2428,15624.0,116,34,588.1300000000001,0,3,3,3,333
2429,15625.0,100,68,1504.56,0,3,2,2,322
2430,15626.0,74,49,675.8000000000001,0,3,2,2,322
2431,15628.0,4,157,2865.6400000000003,0,1,1,1,111
2432,15630.0,45,61,1180.3999999999999,0,2,2,2,222
2433,15632.0,15,177,3147.3100000000013,0,1,1,1,111
2434,15634.0,17,15,243.55,0,2,4,4,244
2435,15636.0,89,25,724.76,0,3,3,2,332
2436,15637.0,52,15,223.36,0,3,4,4,344
2437,15638.0,301,2,-94.0,0,4,4,4,444
2438,15639.0,134,25,425.31999999999994,0,3,3,3,333
2439,15640.0,4,495,12433.339999999982,0,1,1,1,111
2440,15641.0,105,119,1887.2000000000005,0,3,1,1,311
2441,15643.0,179,36,647.4000000000003,0,4,3,3,433
2442,15644.0,166,238,812.9999999999998,0,4,1,2,412
2443,15645.0,18,52,612.0099999999998,0,2,2,3,223
2444,15646.0,157,36,425.13999999999993,0,4,3,3,433
2445,15648.0,204,28,599.9,0,4,3,3,433
2446,15649.0,336,2,816.0,0,4,4,2,442
2447,15651.0,36,32,646.3000000000001,0,2,3,3,233
2448,15652.0,91,21,337.74,0,3,3,3,333
2449,15653.0,92,6,877.4399999999999,0,3,4,2,342
2450,15654.0,9,21,922.5300000000002,0,1,3,2,132
2451,15655.0,233,37,511.31999999999994,0,4,3,3,433
2452,15656.0,45,47,748.5000000000001,0,2,2,2,222
2453,15657.0,22,1,30.0,0,2,4,4,244
2454,15658.0,190,56,958.8999999999997,0,4,2,2,422
2455,15659.0,43,11,306.45000000000005,0,2,4,3,243
2456,15660.0,25,94,1552.0099999999998,0,2,2,2,222
2457,15661.0,317,5,309.8,0,4,4,3,443
2458,15663.0,106,9,138.14000000000001,0,3,4,4,344
2459,15664.0,50,19,358.63000000000005,0,2,3,3,233
2460,15665.0,168,116,2242.0100000000007,0,4,1,1,411
2461,15667.0,39,13,301.32000000000005,0,2,4,3,243
2462,15668.0,217,1,76.32000000000001,0,4,4,4,444
2463,15669.0,40,35,677.69,0,2,3,2,232
2464,15670.0,296,12,173.05,0,4,4,4,444
2465,15671.0,18,81,2635.4900000000007,0,2,2,1,221
2466,15673.0,88,155,2881.0200000000013,0,3,1,1,311
2467,15674.0,73,135,1744.02,0,3,1,1,311
2468,15675.0,81,21,323.69,0,3,3,3,333
2469,15676.0,9,216,3324.09,0,1,1,1,111
2470,15677.0,49,33,657.23,0,2,3,2,232
2471,15678.0,52,12,352.70000000000005,0,3,4,3,343
2472,15679.0,24,110,781.2799999999999,0,2,1,2,212
2473,15680.0,9,78,1333.6800000000003,0,1,2,2,122
2474,15681.0,18,67,946.3599999999998,0,2,2,2,222
2475,15683.0,117,10,193.75,0,3,4,4,344
2476,15687.0,8,168,2981.499999999999,0,1,1,1,111
2477,15689.0,119,9,254.1,0,3,4,4,344
2478,15690.0,4,19,239.76000000000002,0,1,3,4,134
2479,15691.0,252,2,136.8,0,4,4,4,444
2480,15692.0,28,12,191.04000000000002,0,2,4,4,244
2481,15694.0,0,79,6423.5999999999985,0,1,2,1,121
2482,15695.0,266,22,409.9800000000001,0,4,3,3,433
2483,15696.0,33,177,2644.46,0,2,1,1,211
2484,15699.0,17,18,309.6499999999999,0,2,3,3,233
2485,15700.0,172,89,664.0299999999996,0,4,2,2,422
2486,15701.0,2,237,1542.14,0,1,1,2,112
2487,15703.0,264,5,211.5,0,4,4,4,444
2488,15704.0,140,117,2293.6199999999994,0,3,1,1,311
2489,15705.0,201,6,143.10000000000002,0,4,4,4,444
2490,15706.0,59,59,1001.8100000000001,0,3,2,2,322
2491,15707.0,35,214,945.5799999999999,0,2,1,2,212
2492,15708.0,40,297,3329.719999999999,0,2,1,1,211
2493,15709.0,283,6,133.25,0,4,4,4,444
2494,15712.0,9,53,1072.3600000000001,0,1,2,2,122
2495,15713.0,143,20,346.75,0,3,3,3,333
2496,15714.0,11,35,330.8799999999998,0,1,3,3,133
2497,15716.0,145,118,1118.8100000000004,0,4,1,2,412
2498,15717.0,234,7,150.3,0,4,4,4,444
2499,15719.0,32,938,5043.959999999997,0,2,1,1,211
2500,15720.0,24,128,598.7300000000001,0,2,1,3,213
2501,15721.0,11,91,507.0799999999998,0,1,2,3,123
2502,15722.0,35,72,2181.21,0,2,2,1,221
2503,15723.0,364,41,203.1,0,4,3,4,434
2504,15724.0,201,12,212.3,0,4,4,4,444
2505,15725.0,15,32,415.2500000000001,0,1,3,3,133
2506,15727.0,16,302,5178.960000000001,0,1,1,1,111
2507,15728.0,49,4,-134.8,0,2,4,4,244
2508,15729.0,198,6,62.0,0,4,4,4,444
2509,15730.0,65,73,1108.3800000000003,0,3,2,2,322
2510,15732.0,212,14,294.11999999999995,0,4,4,3,443
2511,15733.0,282,10,162.3,0,4,4,4,444
2512,15734.0,114,26,1339.45,0,3,3,2,332
2513,15737.0,14,81,1121.2099999999998,0,1,2,2,122
2514,15738.0,18,176,4788.769999999996,0,2,1,1,211
2515,15739.0,66,8,449.12000000000006,0,3,4,3,343
2516,15740.0,49,9,154.88000000000002,0,2,4,4,244
2517,15743.0,16,88,784.4600000000004,0,1,2,2,122
2518,15744.0,77,3,34.8,0,3,4,4,344
2519,15745.0,8,65,1071.24,0,1,2,2,122
2520,15746.0,134,29,182.95999999999998,0,3,3,4,334
2521,15747.0,12,93,974.0399999999995,0,1,2,2,122
2522,15748.0,40,21,149.30999999999995,0,2,3,4,234
2523,15749.0,235,15,21535.9,0,4,4,1,441
2524,15750.0,2,295,2451.229999999999,0,1,1,1,111
2525,15752.0,39,412,2628.9300000000026,0,2,1,1,211
2526,15753.0,304,1,79.2,0,4,4,4,444
2527,15754.0,50,29,455.67,0,2,3,3,233
2528,15755.0,1,149,2318.880000000002,0,1,1,1,111
2529,15756.0,61,192,532.9599999999995,0,3,1,3,313
2530,15757.0,65,45,714.4200000000001,0,3,2,2,322
2531,15758.0,24,9,205.25,0,2,4,4,244
2532,15759.0,218,7,253.04000000000002,0,4,4,4,444
2533,15762.0,65,37,583.75,0,3,3,3,333
2534,15763.0,31,63,1048.67,0,2,2,2,222
2535,15764.0,81,188,3245.4700000000007,0,3,1,1,311
2536,15766.0,64,11,315.05999999999995,0,3,4,3,343
2537,15768.0,115,28,581.83,0,3,3,3,333
2538,15769.0,7,147,51823.72,2,1,1,1,111
2539,15773.0,5,10,635.6800000000001,0,1,4,3,143
2540,15774.0,68,25,270.8,0,3,3,4,334
2541,15775.0,245,7,104.9,0,4,4,4,444
2542,15776.0,133,18,241.62000000000003,0,3,3,4,334
2543,15777.0,241,22,1021.6100000000001,0,4,3,2,432
2544,15780.0,183,29,475.28000000000003,0,4,3,3,433
2545,15781.0,25,21,333.56,0,2,3,3,233
2546,15782.0,9,44,2593.9400000000005,0,1,2,1,121
2547,15783.0,10,14,246.3,0,1,4,4,144
2548,15785.0,29,87,2303.750000000001,0,2,2,1,221
2549,15786.0,43,280,4834.200000000004,0,2,1,1,211
2550,15787.0,26,206,948.0500000000001,0,2,1,2,212
2551,15789.0,358,25,351.3,0,4,3,3,433
2552,15790.0,10,35,220.84999999999997,0,1,3,4,134
2553,15791.0,43,76,1604.4400000000003,0,2,2,2,222
2554,15793.0,9,13,948.9599999999999,0,1,4,2,142
2555,15795.0,149,42,610.0100000000001,0,4,3,3,433
2556,15796.0,1,135,2666.61,0,1,1,1,111
2557,15797.0,113,8,2207.4,0,3,4,1,341
2558,15799.0,75,98,884.1400000000002,0,3,2,2,322
2559,15800.0,107,119,699.0800000000002,0,3,1,2,312
2560,15801.0,46,69,1042.1899999999998,0,2,2,2,222
2561,15802.0,142,3,-451.42,0,3,4,4,344
2562,15803.0,51,8,415.82,0,3,4,3,343
2563,15804.0,0,274,3848.5499999999984,0,1,1,1,111
2564,15805.0,23,307,5452.169999999996,0,2,1,1,211
2565,15806.0,46,31,784.5799999999999,0,2,3,2,232
2566,15807.0,50,48,903.9000000000001,0,2,2,2,222
2567,15808.0,306,210,3724.7700000000013,0,4,1,1,411
2568,15809.0,35,43,399.2099999999999,0,2,2,3,223
2569,15810.0,78,112,1145.4299999999992,0,3,1,2,312
2570,15811.0,17,139,2171.3199999999997,0,2,1,1,211
2571,15812.0,107,41,1801.14,0,3,3,1,331
2572,15813.0,207,40,1303.9099999999999,0,4,3,2,432
2573,15814.0,3,74,1842.7300000000005,0,1,2,1,121
2574,15815.0,63,49,2100.6000000000004,0,3,2,1,321
2575,15819.0,49,123,1905.45,0,2,1,1,211
2576,15820.0,319,17,206.98000000000002,0,4,4,4,444
2577,15821.0,44,62,570.96,0,2,2,3,223
2578,15822.0,3,33,885.4699999999999,0,1,3,2,132
2579,15823.0,337,17,-840.7600000000001,0,4,4,4,444
2580,15825.0,172,20,532.94,0,4,3,3,433
2581,15826.0,51,69,1649.36,0,3,2,1,321
2582,15827.0,73,134,1641.4800000000005,0,3,1,1,311
2583,15829.0,99,51,636.14,0,3,2,3,323
2584,15830.0,29,41,547.7,0,2,3,3,233
2585,15831.0,58,69,747.7599999999999,0,3,2,2,322
2586,15832.0,254,54,836.7899999999998,0,4,2,2,422
2587,15834.0,70,276,2084.900000000002,0,3,1,1,311
2588,15835.0,44,50,954.0899999999996,0,2,2,2,222
2589,15836.0,45,12,117.47,0,2,4,4,244
2590,15837.0,64,24,391.97999999999996,0,3,3,3,333
2591,15838.0,11,169,33350.76,2,1,1,1,111
2592,15839.0,25,65,1020.7400000000001,0,2,2,2,222
2593,15840.0,58,28,345.65999999999997,0,3,3,3,333
2594,15841.0,64,50,1209.1000000000004,0,3,2,2,322
2595,15843.0,303,8,118.95,0,4,4,4,444
2596,15844.0,46,11,130.74,0,2,4,4,244
2597,15845.0,17,140,3650.8699999999994,0,2,1,1,211
2598,15847.0,38,22,389.27,0,2,3,3,233
2599,15850.0,19,97,238.85000000000002,0,2,2,4,224
2600,15852.0,186,22,160.71,0,4,3,4,434
2601,15853.0,51,30,110.80000000000001,0,3,3,4,334
2602,15854.0,4,140,2974.6499999999974,0,1,1,1,111
2603,15855.0,136,80,712.2399999999997,0,3,2,2,322
2604,15856.0,4,653,16173.670000000002,0,1,1,1,111
2605,15857.0,18,14,297.0,0,2,4,3,243
2606,15858.0,15,191,1438.8500000000008,0,1,1,2,112
2607,15860.0,40,142,977.2099999999992,0,2,1,2,212
2608,15861.0,12,547,3000.360000000001,0,1,1,1,111
2609,15862.0,8,147,832.88,0,1,1,2,112
2610,15863.0,25,18,68.84,0,2,3,4,234
2611,15864.0,22,24,1769.7800000000002,0,2,3,1,231
2612,15865.0,40,40,895.1300000000002,0,2,3,2,232
2613,15866.0,101,45,230.52999999999994,0,3,2,4,324
2614,15867.0,5,463,3797.7899999999986,0,1,1,1,111
2615,15869.0,277,15,149.64,0,4,4,4,444
2616,15870.0,32,76,354.0899999999999,0,2,2,3,223
2617,15872.0,14,128,360.9299999999999,0,1,1,3,113
2618,15874.0,63,137,4330.670000000001,0,3,1,1,311
2619,15877.0,1,131,440.78,0,1,1,3,113
2620,15880.0,369,106,313.28,0,4,1,3,413
2621,15881.0,312,32,438.24,0,4,3,3,433
2622,15882.0,198,24,495.3599999999999,0,4,3,3,433
2623,15883.0,2,49,396.47999999999996,0,1,2,3,123
2624,15885.0,92,18,379.34999999999997,0,3,3,3,333
2625,15886.0,60,12,181.09,0,3,4,4,344
2626,15888.0,79,14,141.26999999999998,0,3,4,4,344
2627,15889.0,156,93,446.8699999999998,0,4,2,3,423
2628,15891.0,226,62,524.52,0,4,2,3,423
2629,15894.0,253,41,263.54999999999995,0,4,3,4,434
2630,15895.0,149,11,179.17,0,4,4,4,444
2631,15897.0,194,24,222.05,0,4,3,4,434
2632,15898.0,1,87,1384.6799999999998,0,1,2,2,122
2633,15899.0,368,4,56.25,0,4,4,4,444
2634,15900.0,23,51,351.1099999999999,0,2,2,3,223
2635,15901.0,16,116,363.8799999999999,0,1,1,3,113
2636,15903.0,9,75,5126.34,0,1,2,1,121
2637,15904.0,8,30,164.67999999999998,0,1,3,4,134
2638,15906.0,19,151,1521.790000000001,0,2,1,2,212
2639,15907.0,3,249,967.4499999999998,0,1,1,2,112
2640,15909.0,173,7,191.93999999999997,0,4,4,4,444
2641,15910.0,0,267,1232.1799999999996,0,1,1,2,112
2642,15912.0,178,19,264.62,0,4,3,4,434
2643,15916.0,16,160,1491.2400000000007,0,1,1,2,112
2644,15917.0,247,12,123.10000000000001,0,4,4,4,444
2645,15918.0,190,40,334.23,0,4,3,3,433
2646,15919.0,19,143,639.89,0,2,1,3,213
2647,15920.0,154,60,167.49999999999997,0,4,2,4,424
2648,15921.0,172,25,336.03000000000003,0,4,3,3,433
